"id","year","month","weekday","time_period","death","injuries","neighbourhood","longitude","latitude"
2691,2015,"November","Sunday","Night",0,1,"Rockcliffe-Smythe",-79.4820865989,43.6806039127
2692,2015,"November","Tuesday","Evening",0,1,"Black Creek",-79.5147305161,43.7672126887
2694,2015,"November","Saturday","Evening",0,0,"Flemingdon Park",-79.3280755342,43.7156249646
2696,2015,"November","Tuesday","Evening",0,0,"Black Creek",-79.5196745137,43.7659004862
2697,2015,"November","Tuesday","Evening",1,0,"West Humber-Clairville",-79.6040718721,43.7318373603
2701,2015,"November","Friday","Night",0,0,"Black Creek",-79.5196745137,43.7659004862
2702,2015,"November","Friday","Afternoon",0,1,"Weston",-79.5161924524,43.7001545652
2703,2015,"November","Sunday","Night",0,1,"West Humber-Clairville",-79.5854880822,43.7212672677
2705,2015,"November","Tuesday","Night",0,0,"Dorset Park",-79.2853201911,43.7685220355
2706,2015,"November","Tuesday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5884871663,43.7387194744
2709,2015,"November","Sunday","Morning",0,0,"Black Creek",-79.5147305161,43.7672126887
2710,2015,"November","Sunday","Night",0,1,"Rustic",-79.5047096437,43.7157375464
2713,2015,"December","Tuesday","Evening",0,1,"Humbermede",-79.5644103822,43.7473021817
2714,2015,"December","Saturday","Night",0,0,"Rockcliffe-Smythe",-79.483723001,43.678251818
2715,2015,"December","Saturday","Night",0,0,"Weston",-79.5042332455,43.7044735522
2716,2015,"December","Monday","Night",0,0,"Wellington Place",-79.3936287365,43.6457618849
2717,2015,"December","Friday","Afternoon",1,0,"Wellington Place",-79.3928432373,43.6473175864
2722,2015,"December","Sunday","Evening",0,2,"Mount Olive-Silverstone-Jamestown",-79.5901152661,43.7374479757
2723,2015,"December","Sunday","Night",0,0,"Glenfield-Jane Heights",-79.5071097946,43.7409241469
2724,2015,"December","Tuesday","Afternoon",0,0,"Rustic",-79.5047096437,43.7157375464
2725,2015,"December","Tuesday","Afternoon",1,0,"Humber Summit",-79.5720329164,43.7559685062
2727,2015,"December","Thursday","Evening",0,0,"Black Creek",-79.5196745137,43.7659004862
2728,2015,"December","Tuesday","Evening",0,1,"Englemount-Lawrence",-79.4435353439,43.7228278555
2729,2015,"December","Thursday","Evening",0,0,"Englemount-Lawrence",-79.4417645727,43.7309859508
2733,2015,"December","Sunday","Night",0,0,"Elms-Old Rexdale",-79.5493287722,43.727296229
2735,2015,"December","Tuesday","Night",0,0,"Black Creek",-79.5196745137,43.7659004862
2736,2015,"December","Tuesday","Evening",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
2739,2015,"December","Thursday","Afternoon",0,2,"West Humber-Clairville",-79.6009633646,43.7346685692
2741,2016,"January","Friday","Afternoon",0,1,"Moss Park",-79.3710028536,43.6582965974
2742,2016,"January","Monday","Evening",0,1,"Black Creek",-79.5147305161,43.7672126887
2745,2016,"January","Tuesday","Evening",0,1,"Eglinton East",-79.2450496547,43.7432219778
2747,2016,"January","Wednesday","Afternoon",0,0,"Englemount-Lawrence",-79.4417645727,43.7309859508
2749,2016,"January","Thursday","Night",0,1,"West Humber-Clairville",-79.5928307015,43.7113873204
2751,2016,"January","Wednesday","Evening",0,1,"Englemount-Lawrence",-79.4435353439,43.7228278555
2752,2016,"January","Wednesday","Afternoon",0,0,"Englemount-Lawrence",-79.4478317283,43.7249027548
2753,2016,"January","Wednesday","Night",0,0,"York University Heights",-79.494230995,43.7431036308
2754,2016,"January","Wednesday","Night",0,0,"Glenfield-Jane Heights",-79.5033842941,43.7410719421
2756,2016,"January","Thursday","Night",0,0,"Malvern East",-79.2108148828,43.8098806062
2757,2016,"January","Friday","Night",0,2,"Downtown Yonge East",-79.3743971486,43.649919889
2759,2016,"January","Sunday","Night",0,3,"Flemingdon Park",-79.3341700285,43.7149876628
2761,2016,"January","Monday","Evening",0,0,"Weston",-79.5198373557,43.6992779693
2765,2016,"January","Wednesday","Night",0,0,"Black Creek",-79.5187419136,43.7692318857
2766,2016,"January","Thursday","Morning",0,0,"Englemount-Lawrence",-79.4399625584,43.7215397568
2767,2016,"January","Thursday","Afternoon",0,0,"Kingsview Village-The Westway",-79.5529352375,43.7003285591
2769,2016,"January","Saturday","Afternoon",0,0,"Rustic",-79.5047096437,43.7157375464
2771,2016,"January","Sunday","Evening",0,1,"Black Creek",-79.5186967136,43.7691295858
2775,2016,"January","Friday","Afternoon",1,0,"Yorkdale-Glen Park",-79.4657996534,43.7082318549
2777,2016,"January","Sunday","Night",2,3,"Kensington-Chinatown",-79.3993167357,43.6558318967
2778,2016,"January","Sunday","Morning",0,0,"Kensington-Chinatown",-79.3996150336,43.6499779891
2779,2016,"February","Monday","Night",0,0,"Malvern West",-79.2203514691,43.8004815926
2781,2016,"February","Tuesday","Night",0,1,"Downtown Yonge East",-79.3769330479,43.652909192
2782,2016,"February","Tuesday","Night",0,0,"Englemount-Lawrence",-79.4417645727,43.7309859508
2783,2016,"February","Thursday","Afternoon",0,0,"Malvern East",-79.2108148828,43.8098806062
2784,2016,"February","Monday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
2785,2016,"February","Friday","Evening",0,0,"Dorset Park",-79.2853201911,43.7685220355
2790,2016,"February","Monday","Evening",0,1,"York University Heights",-79.4701407655,43.7838252903
2792,2016,"February","Monday","Night",0,0,"Humber Summit",-79.5697042286,43.7587629134
2794,2016,"February","Tuesday","Afternoon",0,1,"Flemingdon Park",-79.3280755342,43.7156249646
2796,2016,"February","Saturday","Night",0,0,"Black Creek",-79.5116379182,43.7660439894
2798,2016,"February","Tuesday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5259801001,43.7448771733
2806,2016,"March","Thursday","Evening",0,0,"Kensington-Chinatown",-79.3904198395,43.6504719896
2808,2016,"March","Friday","Afternoon",0,0,"Englemount-Lawrence",-79.4412964551,43.7166938577
2811,2016,"March","Saturday","Night",0,0,"Kensington-Chinatown",-79.3984729349,43.6516817912
2812,2016,"March","Saturday","Evening",0,0,"Humbermede",-79.5573601869,43.7481562827
2813,2016,"March","Monday","Evening",0,0,"Humber Summit",-79.5694347191,43.7567271081
2815,2016,"March","Monday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5132098897,43.7393845436
2817,2016,"March","Tuesday","Evening",0,1,"Weston",-79.5113086557,43.6983790656
2819,2016,"March","Saturday","Evening",0,0,"Englemount-Lawrence",-79.4418174512,43.7225963556
2821,2016,"March","Sunday","Evening",0,0,"Kingsview Village-The Westway",-79.5486670407,43.7013188553
2825,2016,"March","Monday","Evening",0,0,"Humber Summit",-79.5688220079,43.7547251017
2826,2016,"March","Wednesday","Evening",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
2829,2016,"March","Friday","Night",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
2830,2016,"March","Saturday","Night",0,0,"West Hill",-79.1862138067,43.7684035984
2831,2016,"March","Sunday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
2832,2016,"March","Tuesday","Night",0,0,"York University Heights",-79.4715459377,43.7804651699
2833,2016,"April","Friday","Night",0,1,"Black Creek",-79.5196745137,43.7659004862
2834,2016,"April","Saturday","Night",1,0,"Regent Park",-79.3634241579,43.6558228949
2836,2016,"April","Sunday","Morning",0,1,"West Humber-Clairville",-79.5993996681,43.7308785694
2837,2016,"April","Sunday","Night",0,1,"Glenfield-Jane Heights",-79.516021713,43.7507267805
2838,2016,"April","Tuesday","Night",0,1,"Kingsview Village-The Westway",-79.5578083424,43.6974008681
2842,2016,"April","Thursday","Night",0,0,"Kingsview Village-The Westway",-79.5578083424,43.6974008681
2844,2016,"April","Friday","Evening",0,0,"Humber Summit",-79.5675115092,43.7550942025
2845,2016,"April","Friday","Night",0,0,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
2848,2016,"April","Sunday","Night",0,1,"Dorset Park",-79.2810965998,43.7658207402
2849,2016,"April","Monday","Afternoon",0,0,"Oakwood Village",-79.4402956985,43.6923370746
2850,2016,"April","Monday","Evening",0,1,"Elms-Old Rexdale",-79.559743975,43.7248780368
2851,2016,"April","Tuesday","Night",0,0,"Wellington Place",-79.3899764378,43.6437026828
2853,2016,"April","Wednesday","Evening",0,0,"West Humber-Clairville",-79.5933505643,43.7387753734
2855,2016,"April","Friday","Night",0,0,"Rockcliffe-Smythe",-79.5037453932,43.6773414149
2856,2016,"April","Saturday","Morning",0,1,"Black Creek",-79.5147305161,43.7672126887
2857,2016,"April","Saturday","Afternoon",0,1,"Oakwood Village",-79.448290695,43.6909532739
2859,2016,"April","Wednesday","Evening",0,0,"Glenfield-Jane Heights",-79.5087340143,43.747130573
2862,2016,"April","Saturday","Afternoon",0,1,"Mount Olive-Silverstone-Jamestown",-79.5870864712,43.7484851754
2865,2016,"May","Wednesday","Evening",0,0,"Regent Park",-79.3619995594,43.6576102967
2868,2016,"May","Thursday","Evening",0,1,"West Humber-Clairville",-79.5945495724,43.7278684678
2869,2016,"May","Sunday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5826146721,43.7339676789
2871,2016,"May","Thursday","Evening",0,0,"Englemount-Lawrence",-79.4435353439,43.7228278555
2872,2016,"May","Thursday","Evening",0,1,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
2873,2016,"May","Thursday","Night",0,0,"Regent Park",-79.3647536578,43.6583327974
2874,2016,"May","Friday","Night",0,0,"Englemount-Lawrence",-79.4412964551,43.7166938577
2876,2016,"May","Sunday","Evening",2,0,"Mount Olive-Silverstone-Jamestown",-79.5894134692,43.7320182769
2877,2016,"May","Monday","Evening",0,0,"Rustic",-79.5047096437,43.7157375464
2879,2016,"May","Wednesday","Morning",0,0,"Englemount-Lawrence",-79.441014955,43.7201236567
2880,2016,"May","Thursday","Night",0,0,"Englemount-Lawrence",-79.441014955,43.7201236567
2881,2016,"May","Friday","Afternoon",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
2883,2016,"May","Monday","Evening",0,0,"Kingsview Village-The Westway",-79.5486670407,43.7013188553
2884,2016,"May","Monday","Morning",0,0,"Kensington-Chinatown",-79.4005902331,43.6478853872
2886,2016,"May","Tuesday","Evening",0,0,"West Humber-Clairville",-79.5729130788,43.7187585471
2888,2016,"May","Wednesday","Evening",0,1,"Black Creek",-79.5187419136,43.7692318857
2889,2016,"May","Thursday","Evening",0,0,"Oakwood Village",-79.4411987957,43.6934957724
2890,2016,"May","Thursday","Night",0,0,"Regent Park",-79.3642375585,43.6591025982
2891,2016,"May","Thursday","Evening",0,0,"Englemount-Lawrence",-79.4412964551,43.7166938577
2898,2016,"June","Wednesday","Night",0,0,"Weston",-79.5159157557,43.6988165678
2899,2016,"June","Wednesday","Afternoon",0,1,"Mount Olive-Silverstone-Jamestown",-79.5901152661,43.7374479757
2903,2016,"June","Friday","Evening",1,0,"Humbermede",-79.5403096959,43.7427228772
2904,2016,"June","Saturday","Afternoon",0,0,"Humber Summit",-79.5490654926,43.7506438842
2906,2016,"June","Wednesday","Night",0,1,"Regent Park",-79.3660048574,43.6594343985
2908,2016,"June","Saturday","Night",0,0,"Black Creek",-79.5147305161,43.7672126887
2910,2016,"June","Sunday","Night",0,0,"West Humber-Clairville",-79.5760678748,43.7286481662
2912,2016,"June","Monday","Evening",0,0,"Oakwood Village",-79.4413738037,43.6885611836
2913,2016,"June","Tuesday","Evening",0,0,"Oakwood Village",-79.4413738037,43.6885611836
2917,2016,"June","Saturday","Afternoon",0,0,"West Hill",-79.1701516144,43.7693907018
2919,2016,"June","Sunday","Night",0,2,"Golfdale-Cedarbrae-Woburn",-79.2158262582,43.7618470034
2920,2016,"June","Tuesday","Evening",0,0,"Malvern East",-79.2124230852,43.8120999224
2921,2016,"June","Thursday","Night",0,0,"Glenfield-Jane Heights",-79.509277484,43.7383055294
2922,2016,"June","Saturday","Evening",0,1,"Regent Park",-79.3619995594,43.6576102967
2925,2016,"June","Monday","Evening",0,0,"Glenfield-Jane Heights",-79.5051658958,43.7413562471
2926,2016,"June","Wednesday","Evening",0,0,"York University Heights",-79.4765788262,43.7643166533
2927,2016,"June","Thursday","Evening",0,0,"Rustic",-79.5002489427,43.7083928464
2928,2016,"July","Friday","Night",2,2,"Kensington-Chinatown",-79.4040332344,43.6571898989
2931,2016,"July","Saturday","Night",0,0,"Englemount-Lawrence",-79.4399625584,43.7215397568
2932,2016,"July","Sunday","Night",0,0,"Black Creek",-79.5147305161,43.7672126887
2933,2016,"July","Sunday","Night",0,0,"Weston",-79.516585548,43.7028337583
2935,2016,"July","Sunday","Evening",0,0,"Malvern East",-79.2111983853,43.8118543193
2939,2016,"July","Tuesday","Evening",0,1,"Rustic",-79.5002489427,43.7083928464
2940,2016,"July","Wednesday","Afternoon",1,1,"Oakdale-Beverley Heights",-79.5201183864,43.7378054431
2941,2016,"July","Saturday","Afternoon",0,0,"Oakdale-Beverley Heights",-79.5131838453,43.7255266499
2942,2016,"July","Sunday","Afternoon",0,2,"Humber Summit",-79.5648978974,43.7529098946
2943,2016,"July","Sunday","Evening",0,0,"Oakdale-Beverley Heights",-79.5100376429,43.7176936464
2944,2016,"July","Friday","Night",0,0,"Rockcliffe-Smythe",-79.4995352056,43.6669073486
2946,2016,"July","Friday","Night",0,0,"Oakwood Village",-79.4386895016,43.6914292768
2947,2016,"July","Friday","Night",0,0,"Englemount-Lawrence",-79.4438748418,43.7194906566
2957,2016,"July","Thursday","Evening",0,0,"Rustic",-79.5002489427,43.7083928464
2958,2016,"July","Thursday","Night",0,1,"Eglinton East",-79.2587780254,43.7360490814
2959,2016,"July","Thursday","Evening",0,0,"Humber Summit",-79.5697042286,43.7587629134
2966,2016,"July","Sunday","Night",0,2,"Downtown Yonge East",-79.3806752464,43.6557698949
2968,2016,"July","Sunday","Night",0,0,"Weston",-79.5282738443,43.704558954
2970,2016,"August","Monday","Night",0,1,"Kensington-Chinatown",-79.4077067329,43.6564703983
2971,2016,"August","Monday","Evening",0,1,"Malvern East",-79.2124230852,43.8120999224
2974,2016,"August","Thursday","Night",0,0,"Humber Summit",-79.5666384878,43.7511685892
2977,2016,"August","Friday","Evening",0,0,"Dorset Park",-79.2810965998,43.7658207402
2978,2016,"August","Friday","Evening",0,0,"Oakwood Village",-79.4408334975,43.6926505739
2981,2016,"August","Saturday","Night",0,2,"Oakwood Village",-79.4427855878,43.6972960647
2985,2016,"August","Monday","Night",0,1,"Regent Park",-79.3644996586,43.6597646989
2987,2016,"August","Tuesday","Evening",0,0,"West Hill",-79.1947643043,43.7621233931
2988,2016,"August","Tuesday","Evening",0,0,"Glenfield-Jane Heights",-79.4973886757,43.7377102041
2989,2016,"August","Thursday","Evening",0,1,"Rustic",-79.5002489427,43.7083928464
2991,2016,"August","Saturday","Night",0,0,"Dorset Park",-79.2858665939,43.7646941364
2993,2016,"August","Saturday","Evening",0,0,"Glenfield-Jane Heights",-79.5168916119,43.751818481
2994,2016,"August","Saturday","Night",0,1,"Rustic",-79.5047096437,43.7157375464
2997,2016,"August","Monday","Evening",0,1,"Dorset Park",-79.2729151206,43.7653382514
2999,2016,"August","Tuesday","Evening",0,0,"Glenfield-Jane Heights",-79.506857592,43.7403186417
3000,2016,"August","Wednesday","Evening",0,0,"Regent Park",-79.3625011596,43.658849598
3001,2016,"August","Wednesday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
3010,2016,"August","Tuesday","Evening",0,1,"Moss Park",-79.3734416517,43.6572984964
3013,2016,"August","Monday","Night",0,0,"Humber Summit",-79.5580885082,43.7552878993
3014,2016,"August","Monday","Night",0,1,"Elms-Old Rexdale",-79.5456654432,43.7212601616
3017,2016,"September","Thursday","Afternoon",0,0,"Englemount-Lawrence",-79.441014955,43.7201236567
3019,2016,"September","Friday","Night",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
3020,2016,"September","Sunday","Evening",0,1,"Black Creek",-79.5213974096,43.7732359787
3022,2016,"September","Monday","Morning",0,0,"Elms-Old Rexdale",-79.5493287722,43.727296229
3023,2016,"September","Monday","Morning",0,1,"West Humber-Clairville",-79.5922384987,43.7146675427
3024,2016,"September","Tuesday","Evening",0,0,"Oakwood Village",-79.4445852922,43.6939525707
3025,2016,"September","Wednesday","Evening",0,0,"Glenfield-Jane Heights",-79.504749388,43.7395173325
3026,2016,"September","Friday","Afternoon",0,0,"Oakwood Village",-79.4456364927,43.6932670715
3027,2016,"September","Friday","Afternoon",0,1,"Dorset Park",-79.2833303943,43.771705938
3028,2016,"September","Saturday","Evening",0,1,"West Hill",-79.1976588052,43.7590118908
3032,2016,"September","Monday","Evening",0,2,"Humber Summit",-79.5694347191,43.7567271081
3033,2016,"September","Monday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5933074634,43.7417808708
3035,2016,"September","Sunday","Night",0,1,"Rockcliffe-Smythe",-79.4804053056,43.6764274258
3040,2016,"September","Thursday","Evening",0,0,"Glenfield-Jane Heights",-79.506050474,43.7361326082
3041,2016,"September","Thursday","Evening",0,1,"Moss Park",-79.3700991535,43.6561628953
3043,2016,"September","Thursday","Night",0,0,"Flemingdon Park",-79.3349477263,43.7187265524
3046,2016,"September","Tuesday","Evening",0,0,"Flemingdon Park",-79.3296419327,43.7153075644
3048,2016,"September","Friday","Night",0,0,"West Hill",-79.1870439082,43.7710124954
3050,2016,"September","Friday","Evening",0,0,"Rustic",-79.507172143,43.7154315464
3051,2016,"September","Friday","Morning",1,0,"West Humber-Clairville",-79.610702173,43.7378473416
3052,2016,"October","Saturday","Afternoon",0,0,"Malvern East",-79.2177218677,43.7981303924
3053,2016,"October","Saturday","Night",0,0,"Malvern East",-79.2171454722,43.8042898964
3054,2016,"October","Saturday","Night",0,0,"Dorset Park",-79.2822700956,43.7694224384
3055,2016,"October","Saturday","Night",0,0,"Malvern East",-79.2177218677,43.7981303924
3056,2016,"October","Sunday","Afternoon",0,1,"Glenfield-Jane Heights",-79.5066206896,43.7397727371
3057,2016,"October","Sunday","Evening",0,0,"Kingsview Village-The Westway",-79.5536430706,43.6920539903
3058,2016,"October","Tuesday","Morning",0,0,"Weston",-79.5293627426,43.7051658513
3060,2016,"October","Wednesday","Evening",0,0,"Kingsview Village-The Westway",-79.5544643629,43.6937840843
3061,2016,"October","Wednesday","Afternoon",0,0,"Weston",-79.5159157557,43.6988165678
3062,2016,"October","Saturday","Night",0,0,"Glenfield-Jane Heights",-79.5075274166,43.7476145742
3063,2016,"October","Saturday","Evening",0,1,"West Hill",-79.1780560065,43.7613783132
3064,2016,"October","Monday","Afternoon",0,0,"Weston",-79.5161924524,43.7001545652
3067,2016,"October","Sunday","Afternoon",0,0,"Humber Summit",-79.5697042286,43.7587629134
3068,2016,"October","Sunday","Night",1,0,"Weston",-79.5177410521,43.7005962649
3070,2016,"October","Monday","Evening",0,2,"Glenfield-Jane Heights",-79.5051658958,43.7413562471
3072,2016,"October","Tuesday","Afternoon",1,1,"West Humber-Clairville",-79.6001019606,43.7470516612
3074,2016,"October","Wednesday","Evening",0,0,"Englemount-Lawrence",-79.4383375658,43.7173519585
3076,2016,"October","Thursday","Evening",0,1,"Kingsview Village-The Westway",-79.5544643629,43.6937840843
3078,2016,"October","Saturday","Night",0,0,"Kingsview Village-The Westway",-79.561722163,43.6935695871
3080,2016,"October","Saturday","Night",0,0,"Black Creek",-79.5187419136,43.7692318857
3081,2016,"October","Sunday","Evening",0,0,"Black Creek",-79.5196745137,43.7659004862
3082,2016,"October","Sunday","Morning",0,0,"Kingsview Village-The Westway",-79.5437709547,43.700041078
3083,2016,"October","Monday","Night",1,0,"Kingsview Village-The Westway",-79.556367434,43.6995255595
3084,2016,"October","Tuesday","Evening",0,1,"Flemingdon Park",-79.3319868292,43.7194397521
3085,2016,"October","Thursday","Night",1,0,"Golfdale-Cedarbrae-Woburn",-79.2056486193,43.7640619942
3086,2016,"October","Friday","Afternoon",0,0,"Black Creek",-79.5196745137,43.7659004862
3088,2016,"October","Saturday","Afternoon",0,0,"Elms-Old Rexdale",-79.5456654432,43.7212601616
3089,2016,"October","Saturday","Evening",0,0,"Dorset Park",-79.2779071229,43.7573900526
3090,2016,"October","Saturday","Night",0,0,"Weston",-79.5293627426,43.7051658513
3094,2016,"November","Saturday","Afternoon",0,0,"Humber Summit",-79.5603436031,43.7540183967
3095,2016,"November","Saturday","Night",0,1,"Wellington Place",-79.3905119378,43.6450067841
3098,2016,"November","Tuesday","Evening",0,0,"Dorset Park",-79.278692605,43.7659902432
3101,2016,"November","Friday","Evening",0,0,"Oakwood Village",-79.4388895012,43.6915344765
3104,2016,"November","Wednesday","Night",0,0,"Moss Park",-79.3675887553,43.6563596955
3105,2016,"November","Wednesday","Evening",0,1,"Kensington-Chinatown",-79.4047819326,43.6526658937
3106,2016,"November","Thursday","Evening",0,1,"Glenfield-Jane Heights",-79.5071485195,43.7484638771
3107,2016,"November","Thursday","Evening",0,1,"Weston",-79.5161924524,43.7001545652
3109,2016,"November","Saturday","Morning",1,0,"Black Creek",-79.5187419136,43.7692318857
3112,2016,"November","Sunday","Night",0,0,"West Humber-Clairville",-79.570764179,43.6915544031
3113,2016,"November","Monday","Evening",0,1,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
3114,2016,"November","Tuesday","Evening",0,0,"York University Heights",-79.4649823485,43.7577593619
3115,2016,"November","Wednesday","Night",0,0,"Moss Park",-79.3734416517,43.6572984964
3116,2016,"November","Thursday","Evening",0,0,"Glenfield-Jane Heights",-79.5051658958,43.7413562471
3117,2016,"November","Thursday","Evening",0,1,"Humber Summit",-79.5529337941,43.7514449874
3118,2016,"November","Saturday","Night",0,0,"Dorset Park",-79.2822700956,43.7694224384
3119,2016,"November","Sunday","Evening",0,0,"Oakdale-Beverley Heights",-79.5270747413,43.7168142464
3120,2016,"November","Sunday","Evening",0,0,"Humber Summit",-79.570055531,43.7604197148
3121,2016,"November","Sunday","Evening",0,0,"Humbermede",-79.5593881851,43.74597758
3123,2016,"November","Sunday","Evening",0,0,"Humber Summit",-79.5598075861,43.7498193851
3125,2016,"December","Friday","Morning",0,1,"Weston",-79.5113086557,43.6983790656
3127,2016,"December","Saturday","Night",0,0,"Kensington-Chinatown",-79.4009632335,43.6515427914
3128,2016,"December","Saturday","Night",0,0,"Humber Summit",-79.5697042286,43.7587629134
3129,2016,"December","Sunday","Evening",0,0,"Flemingdon Park",-79.3349477263,43.7187265524
3131,2016,"December","Friday","Evening",0,1,"Rustic",-79.5047096437,43.7157375464
3132,2016,"December","Monday","Night",0,0,"Malvern East",-79.2153447677,43.8011741933
3133,2016,"December","Wednesday","Night",0,1,"Black Creek",-79.5187419136,43.7692318857
3136,2016,"December","Friday","Evening",1,0,"Weston",-79.5177410521,43.7005962649
3137,2016,"December","Saturday","Evening",0,1,"Kingsview Village-The Westway",-79.5586388586,43.6942459837
3138,2016,"December","Saturday","Night",0,0,"Glenfield-Jane Heights",-79.5181308114,43.7544994833
3139,2016,"December","Sunday","Evening",1,0,"Kingsview Village-The Westway",-79.5486670407,43.7013188553
3142,2016,"December","Monday","Night",0,0,"Eglinton East",-79.2428550467,43.7354922821
3143,2016,"December","Tuesday","Night",0,0,"Flemingdon Park",-79.3244844376,43.7123599742
3144,2016,"December","Wednesday","Evening",0,1,"Black Creek",-79.5147305161,43.7672126887
3145,2016,"December","Thursday","Night",0,1,"Wellington Place",-79.3923131372,43.6460378851
3147,2017,"January","Sunday","Night",0,1,"Humber Summit",-79.5426989029,43.7533314895
3148,2017,"January","Sunday","Night",0,1,"Rockcliffe-Smythe",-79.4992287057,43.666077348
3149,2017,"January","Sunday","Night",0,0,"Wellington Place",-79.3936287365,43.6457618849
3150,2017,"January","Sunday","Night",0,0,"Humber Summit",-79.5426989029,43.7533314895
3151,2017,"January","Monday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
3153,2017,"January","Sunday","Morning",1,0,"Moss Park",-79.3679272546,43.654851894
3155,2017,"January","Wednesday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.586595568,43.737158576
3156,2017,"January","Friday","Night",0,1,"Moss Park",-79.3694490534,43.6545223936
3157,2017,"January","Friday","Night",0,0,"Humber Summit",-79.5706673289,43.7584764132
3161,2017,"January","Sunday","Evening",0,0,"Flemingdon Park",-79.3280755342,43.7156249646
3163,2017,"January","Monday","Evening",0,1,"Englemount-Lawrence",-79.444952838,43.7229488555
3164,2017,"January","Wednesday","Evening",0,0,"West Humber-Clairville",-79.6115127811,43.7321132135
3165,2017,"January","Monday","Night",1,0,"Humber Summit",-79.5691651163,43.7562471066
3166,2017,"January","Monday","Night",0,0,"Black Creek",-79.5196745137,43.7659004862
3167,2017,"January","Tuesday","Afternoon",0,0,"Eglinton East",-79.239740159,43.7415829787
3168,2017,"January","Friday","Afternoon",0,1,"York University Heights",-79.48993702,43.7593121652
3170,2017,"January","Saturday","Night",0,1,"Wellington Place",-79.4021637326,43.6426494825
3171,2017,"January","Sunday","Morning",0,0,"Rustic",-79.5047096437,43.7157375464
3173,2017,"January","Monday","Afternoon",1,0,"Moss Park",-79.3710657514,43.6516011907
3174,2017,"January","Monday","Evening",1,0,"Regent Park",-79.3614897626,43.6631588023
3175,2017,"February","Wednesday","Evening",1,0,"Glenfield-Jane Heights",-79.517043612,43.7548317831
3178,2017,"February","Friday","Evening",0,0,"West Humber-Clairville",-79.5934862659,43.7337981776
3182,2017,"February","Sunday","Afternoon",0,0,"Mount Olive-Silverstone-Jamestown",-79.5953443638,43.7442990682
3183,2017,"February","Monday","Afternoon",0,1,"Black Creek",-79.5180928123,43.7589487863
3184,2017,"February","Monday","Evening",0,2,"Mount Olive-Silverstone-Jamestown",-79.5863663707,43.7325015778
3185,2017,"February","Monday","Evening",1,0,"Elms-Old Rexdale",-79.5523320259,43.7165763306
3187,2017,"February","Tuesday","Afternoon",0,0,"Black Creek",-79.5225289095,43.7716203784
3188,2017,"February","Thursday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5205518917,43.7395180534
3190,2017,"February","Saturday","Night",0,1,"West Humber-Clairville",-79.5760678748,43.7286481662
3191,2017,"February","Wednesday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5127320171,43.7514754818
3192,2017,"February","Friday","Evening",0,1,"Flemingdon Park",-79.3362457266,43.7144183636
3193,2017,"February","Friday","Night",0,0,"Glenfield-Jane Heights",-79.518262393,43.7400503543
3194,2017,"February","Friday","Night",0,1,"Rustic",-79.5051001435,43.7075461477
3196,2017,"February","Monday","Night",0,1,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
3197,2017,"February","Monday","Evening",0,1,"Yonge-Bay Corridor",-79.3819115465,43.6586751978
3202,2017,"February","Saturday","Night",0,1,"Wellington Place",-79.4021637326,43.6426494825
3205,2017,"February","Tuesday","Evening",0,1,"Elms-Old Rexdale",-79.5456654432,43.7212601616
3207,2017,"March","Saturday","Night",0,0,"Yorkdale-Glen Park",-79.4437831643,43.7089995569
3209,2017,"March","Tuesday","Evening",0,0,"York University Heights",-79.5042042112,43.7664090799
3211,2017,"March","Thursday","Evening",0,1,"Kingsview Village-The Westway",-79.5486670407,43.7013188553
3212,2017,"March","Sunday","Evening",0,0,"Black Creek",-79.5147305161,43.7672126887
3214,2017,"March","Monday","Evening",0,0,"Flemingdon Park",-79.3280755342,43.7156249646
3219,2017,"March","Saturday","Afternoon",0,1,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
3221,2017,"March","Saturday","Night",0,0,"Black Creek",-79.5203587127,43.7688211841
3222,2017,"March","Sunday","Night",0,0,"Wellington Place",-79.3976305344,43.644944684
3226,2017,"March","Thursday","Night",0,1,"Englemount-Lawrence",-79.4427868469,43.7245450549
